job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
b517f3ee-1cde-4eed-8e45-49119e99b2d0,it recruiter,"project management, scrum, leadership, strategic planning, agile, komunikasi",entry level,6,hr / recruiter,teknis wajib menguasai project management scrum leadership strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
91d2a81e-7b6d-4b8d-81cf-ea2c1c32b6eb,frontend developer,"docker, jira, react, fastapi, typescript, python, mongodb, komunikasi",entry level,8,frontend developer,teknis wajib menguasai docker jira react fastapi typescript python mongodb serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
8fd1434a-65a1-4de8-871a-7ad6327026f2,machine learning engineer,"statistika, scikit-learn, negosiasi, python, strategic planning, r, tensorflow, pandas",,8,data scientist / ml engineer,teknis wajib menguasai statistika scikitlearn negosiasi python strategic planning r tensorflow serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
12375d54-8699-4ca4-89ef-4135e24ab6ad,backend developer,"postgresql, react, git, scrum, python, node.js, nuxt.js",,7,backend developer,teknis wajib menguasai postgresql react git scrum python nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
df7cab86-1f35-42a0-8714-2553efd92e55,ui/ux designer,"ui/ux, photoshop, design system, leadership, wireframing, user research",senior level,6,ux / ui designer,teknis wajib menguasai uiux photoshop design system leadership wireframing serta user research memiliki kemampuan problem solving yang baik sangat diutamakan,
bf8b6760-605f-4d11-9ea1-cee33eb20ac4,data analyst,"project management, statistika, data visualization, machine learning, tensorflow, sql",senior level,6,data analyst,teknis wajib menguasai project management statistika data visualization machine learning tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
e3b539a1-60a3-4fb8-a361-464c0b3c35d9,data analyst,"powerbi, data visualization, machine learning, leadership, problem solving, tensorflow, sql",entry level,7,data analyst,teknis wajib menguasai powerbi data visualization machine learning leadership problem solving tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
2df88e2b-eaf1-4004-8a39-842dc967a4d7,backend developer,"project management, docker, git, vue.js, redis, komunikasi, nuxt.js",,7,backend developer,teknis wajib menguasai project management docker git vuejs redis komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
aa7497f3-9247-42e1-812d-71fd77003177,data analyst,"statistika, data visualization, powerbi, leadership, sql",senior level,5,data analyst,teknis wajib menguasai statistika data visualization powerbi leadership serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
b49a9d1a-d42a-43fa-802b-1cfd1dd029e8,ui/ux designer,"ui/ux, photoshop, adobe illustrator, negosiasi, design system, wireframing, agile, prototyping",,8,ux / ui designer,teknis wajib menguasai uiux photoshop adobe illustrator negosiasi design system wireframing agile serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
46ab34cf-4428-485c-9a48-7523b18326c8,machine learning engineer,"powerbi, r, agile, tableau",,4,data scientist / ml engineer,teknis wajib menguasai powerbi r agile serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
6cb60851-336e-4548-ae0a-9a35b2d45bd9,data analyst,"project management, statistika, powerbi, scikit-learn, data visualization, strategic planning",senior level,6,data analyst,teknis wajib menguasai project management statistika powerbi scikitlearn data visualization serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
17a75a38-3139-4d46-b37e-dc8932f1772c,data analyst,"scikit-learn, data visualization, python, strategic planning, r, komunikasi",entry level,6,data analyst,teknis wajib menguasai scikitlearn data visualization python strategic planning r serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
2f3bdc15-4409-4225-8c9b-4daa8454fc61,backend developer,"postgresql, jira, docker, react, mongodb",senior level,5,backend developer,teknis wajib menguasai postgresql jira docker react serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
34fcf078-a4be-4345-8cc2-5b8bc55014d0,full stack developer,"git, problem solving, agile, redis, nuxt.js",,5,fullstack developer,teknis wajib menguasai git problem solving agile redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
a614b5c3-f54a-4f45-b54a-2f5bf72e9886,frontend developer,"javascript, typescript, vue.js, problem solving, mongodb, node.js",senior level,6,frontend developer,teknis wajib menguasai javascript typescript vuejs problem solving mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
4dc6be0f-7a02-4bed-8f0c-e60a46948660,data scientist,"project management, statistika, scikit-learn, powerbi, python, agile, r, sql",senior level,8,researcher,teknis wajib menguasai project management statistika scikitlearn powerbi python agile r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
1ac83b39-4621-4b8e-85de-28cb41f10a19,frontend developer,"project management, javascript, problem solving, vue.js, python, node.js",,6,frontend developer,teknis wajib menguasai project management javascript problem solving vuejs python serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
a21ad658-86b5-47e6-ba38-99b4642749c3,product manager,"project management, jira, scrum, negosiasi, leadership, agile",,6,product manager,teknis wajib menguasai project management jira scrum negosiasi leadership serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
b8ae9126-3a29-4c41-9785-a595ae904a95,ui/ux designer,"ui/ux, photoshop, agile, user research, figma, komunikasi",,6,ux / ui designer,teknis wajib menguasai uiux photoshop agile user research figma serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
ac36b7b5-bfed-4a23-97a8-9fd2ed21974a,product manager,"jira, negosiasi, leadership, agile, komunikasi",entry level,5,product manager,teknis wajib menguasai jira negosiasi leadership agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
41f4ed00-d282-4387-92b4-282bb4d89a85,product manager,"jira, scrum, negosiasi, problem solving, strategic planning, leadership, komunikasi",,7,product manager,teknis wajib menguasai jira scrum negosiasi problem solving strategic planning leadership serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
635c6a68-6654-48a9-904f-2772bbc9973e,frontend developer,"git, vue.js, jira, nuxt.js",,4,frontend developer,teknis wajib menguasai git vuejs jira serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
6f5e1dd3-ae05-402a-ad92-7f6b13e1d595,frontend developer,"docker, javascript, react, vue.js, python, agile, leadership",entry level,7,frontend developer,teknis wajib menguasai docker javascript react vuejs python agile serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
d07e0406-a6e7-45d8-913f-07b1dd4061b6,data analyst,"statistika, scikit-learn, scrum, problem solving, sql",,5,data analyst,teknis wajib menguasai statistika scikitlearn scrum problem solving serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
2a4067c3-c157-4105-98dc-4b621cd90173,it recruiter,"negosiasi, komunikasi, agile, scrum",,4,hr / recruiter,teknis wajib menguasai negosiasi komunikasi agile serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
dfded755-94bb-4d8e-ba8c-b07f6ba13cde,data analyst,"statistika, machine learning, strategic planning, tableau",,4,data analyst,teknis wajib menguasai statistika machine learning strategic planning serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
6975db84-cb77-45a4-a75e-cbcd6dd0a0ae,devops engineer,"postgresql, git, leadership, python, mongodb, nuxt.js",,6,devops / cloud engineer,teknis wajib menguasai postgresql git leadership python mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
6ea1f05b-43cd-4600-8abe-dce5c4588674,ui/ux designer,"project management, leadership, user research, figma, prototyping",entry level,5,ux / ui designer,teknis wajib menguasai project management leadership user research figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
8c95dd86-f759-4efc-8ef4-07d282c4c02c,data analyst,"scikit-learn, data visualization, machine learning, leadership, agile, r, sql",,7,data analyst,teknis wajib menguasai scikitlearn data visualization machine learning leadership agile r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
87747789-d35f-47df-bba9-f492dcae698f,data scientist,"statistika, powerbi, machine learning, leadership, agile, tableau",senior level,6,researcher,teknis wajib menguasai statistika powerbi machine learning leadership agile serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
87a1da88-b65e-418c-b7ac-99c286f71d4b,frontend developer,"project management, docker, javascript, git, node.js, strategic planning, mongodb, redis",,8,frontend developer,teknis wajib menguasai project management docker javascript git nodejs strategic planning mongodb serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
100196a0-f6cb-4fb0-ab9a-6c2f70ebc3a7,devops engineer,"postgresql, project management, typescript, mongodb, komunikasi, redis",,6,devops / cloud engineer,teknis wajib menguasai postgresql project management typescript mongodb komunikasi serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
4b4b788c-0796-4721-a670-e4b5e31b717d,ui/ux designer,"ui/ux, photoshop, problem solving, wireframing, user research, figma, komunikasi",,7,ux / ui designer,teknis wajib menguasai uiux photoshop problem solving wireframing user research figma serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
46b0e1fc-deed-4941-8b4c-4c4149fb789d,data scientist,"powerbi, data visualization, negosiasi, tensorflow, sql, pandas",,6,researcher,teknis wajib menguasai powerbi data visualization negosiasi tensorflow sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
7b59544e-13a8-47ce-9986-fc453867ad85,product manager,"jira, scrum, negosiasi, problem solving, strategic planning, leadership",senior level,6,product manager,teknis wajib menguasai jira scrum negosiasi problem solving strategic planning serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
c9364db2-26ca-4bd9-a5de-2365fe7a93ca,frontend developer,"postgresql, project management, git, typescript, leadership, python, nuxt.js",entry level,7,frontend developer,teknis wajib menguasai postgresql project management git typescript leadership python serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
49c2d409-9096-4152-a8ba-eb9413e5ec36,machine learning engineer,"powerbi, data visualization, python, agile",senior level,4,data scientist / ml engineer,teknis wajib menguasai powerbi data visualization python serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
cd9258e1-2802-4cc9-ada1-0620cb75e165,devops engineer,"git, vue.js, leadership, agile, mongodb, nuxt.js",,6,devops / cloud engineer,teknis wajib menguasai git vuejs leadership agile mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
1365e4f8-c0c3-4b22-91b3-55ba1c86ba94,ui/ux designer,"komunikasi, photoshop, adobe illustrator, scrum, wireframing, figma, prototyping",senior level,7,ux / ui designer,teknis wajib menguasai komunikasi photoshop adobe illustrator scrum wireframing figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
e8c23376-0640-42b0-816b-b7367a215c94,backend developer,"docker, git, fastapi, scrum, negosiasi",senior level,5,backend developer,teknis wajib menguasai docker git fastapi scrum serta negosiasi memiliki kemampuan problem solving yang baik sangat diutamakan,
fcf3c0aa-7451-4cf7-80fa-16bb238c48f2,product manager,"project management, jira, scrum, negosiasi, leadership, problem solving",entry level,6,product manager,teknis wajib menguasai project management jira scrum negosiasi leadership serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
f26d3f0a-d50b-42c8-bcdf-94ba5798ed18,ui/ux designer,"ui/ux, scrum, wireframing, figma, prototyping",,5,ux / ui designer,teknis wajib menguasai uiux scrum wireframing figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
918421e2-3a67-4142-b5c4-da1bd7dc3828,product manager,"jira, scrum, negosiasi, strategic planning, agile, komunikasi",entry level,6,product manager,teknis wajib menguasai jira scrum negosiasi strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
c887e985-5740-49a7-b81b-b780794a2211,it recruiter,"leadership, strategic planning, agile, problem solving, komunikasi",senior level,5,hr / recruiter,teknis wajib menguasai leadership strategic planning agile problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
